Averaged AMOC Index (NADW)\Year\Trajectory ID
19.2826	3	25
19.7252	3	26
19.4129	3	27
19.5869	3	28
19.5056	3	29
19.8902	3	30
19.8632	3	31
19.5818	3	32
19.7612	3	33
19.5404	3	34
20.0771	3	35
19.4756	3	36
19.6465	3	37
19.8566	3	38
19.9136	3	39
19.5826	3	40
19.0756	3	41
20.0377	3	42
19.3212	3	43
19.2806	3	44
19.5756	3	45
19.604	3	46
19.783	3	47
19.7282	3	48
20.0252	3	49
19.7823	3	50
19.6028	3	51
19.6059	3	52
19.4948	3	53
19.933	3	54
19.6491	3	55
19.6682	3	56
19.1685	3	57
19.7515	3	58
19.4102	3	59
19.708	3	60
19.4658	3	61
19.6945	3	62
19.5653	3	63
19.1923	3	64
19.0294	3	65
19.6295	3	66
19.7114	3	67
19.8355	3	68
19.9676	3	69
19.5134	3	70
19.7773	3	71
19.6055	3	72
19.3687	3	73
19.7422	3	74
19.3526	3	75
19.4302	3	76
19.5562	3	77
19.4894	3	78
19.564	3	79
19.663	3	80
19.929	3	81
20.0831	3	82
19.6679	3	83
19.6114	3	84
19.5342	3	85
19.4389	3	86
18.9834	3	87
19.727	3	88
19.8738	3	89
19.447	3	90
19.5891	3	91
19.5373	3	92
19.3522	3	93
19.7818	3	94
19.9049	3	95
19.5857	3	96
19.6455	3	97
19.4768	3	98
19.6102	3	99
19.64	4	1
19.9101	4	2
19.609	4	3
19.8265	4	4
19.1027	4	5
19.4911	4	6
19.5275	4	7
19.8207	4	8
19.5813	4	9
19.8577	4	10
19.3983	4	11
19.4467	4	12
19.433	4	13
19.9138	4	14
19.5075	4	15
19.5103	4	16
19.5716	4	17
19.8087	4	18
19.3527	4	19
19.8822	4	20
19.3641	4	21
19.6188	4	22
19.6592	4	23
19.5345	4	24
19.6486	4	25
19.7179	4	26
19.6879	4	27
20.0804	4	28
19.5939	4	29
19.4736	4	30
19.3041	4	31
19.7587	4	32
19.5688	4	33
19.348	4	34
19.6896	4	35
19.5359	4	36
19.6346	4	37
19.9646	4	38
19.7308	4	39
19.5467	4	40
19.4381	4	41
19.7325	4	42
19.483	4	43
19.3577	4	44
19.5075	4	45
19.6532	4	46
19.59	4	47
19.5319	4	48
19.2665	4	49
19.8207	4	50
19.5979	4	51
19.5372	4	52
19.7081	4	53
19.8168	4	54
20.2406	4	55
19.7632	4	56
19.6749	4	57
19.5378	4	58
19.7965	4	59
19.6931	4	60
19.688	4	61
19.1881	4	62
19.4299	4	63
19.8221	4	64
19.4479	4	65
19.8631	4	66
19.9589	4	67
20.0936	4	68
19.4086	4	69
19.1201	4	70
19.5209	4	71
19.4729	4	72
20.0514	4	73
19.219	4	74
19.742	4	75
20.0527	4	76
19.8093	4	77
19.8642	4	78
19.2867	4	79
19.4224	4	80
19.5641	4	81
19.2862	4	82
20.0372	4	83
19.5375	4	84
19.7236	4	85
19.4466	4	86
19.6318	4	87
19.7311	4	88
19.4214	4	89
19.3097	4	90
19.1425	4	91
19.3702	4	92
19.5654	4	93
19.3646	4	94
19.6175	4	95
19.6225	4	96
20.0528	4	97
19.5134	4	98
19.6968	4	99
18.8439	5	1
18.7371	5	2
19.4732	5	3
18.7727	5	4
19.3679	5	5
18.7914	5	6
18.3957	5	7
18.7905	5	8
19.0655	5	9
18.2934	5	10
19.0506	5	11
18.9048	5	12
18.951	5	13
19.1593	5	14
18.7802	5	15
18.6995	5	16
18.7421	5	17
18.7304	5	18
19.0233	5	19
19.0025	5	20
18.8075	5	21
18.6942	5	22
18.6112	5	23
19.058	5	24
18.7691	5	25
18.9977	5	26
19.2152	5	27
18.9549	5	28
18.7083	5	29
18.3603	5	30
18.8589	5	31
18.6443	5	32
18.991	5	33
18.9655	5	34
18.6962	5	35
19.1626	5	36
19.1222	5	37
18.8493	5	38
18.7772	5	39
19.0517	5	40
18.7121	5	41
18.7123	5	42
18.7716	5	43
18.419	5	44
19.3005	5	45
19.0398	5	46
18.8235	5	47
18.6577	5	48
18.6601	5	49
18.8684	5	50
19.1127	5	51
18.9376	5	52
19.2357	5	53
18.9953	5	54
18.6723	5	55
18.9587	5	56
18.6083	5	57
18.6552	5	58
18.8082	5	59
18.5112	5	60
19.0243	5	61
19.168	5	62
18.7234	5	63
19.0785	5	64
18.573	5	65
18.8954	5	66
19.0421	5	67
18.6855	5	68
19.1321	5	69
18.5896	5	70
18.9185	5	71
19.0179	5	72
18.8543	5	73
18.4598	5	74
18.643	5	75
19.1393	5	76
18.5505	5	77
18.8578	5	78
19.1468	5	79
18.6918	5	80
18.6334	5	81
18.7664	5	82
18.7159	5	83
18.8664	5	84
18.9755	5	85
18.9969	5	86
18.7722	5	87
18.8073	5	88
18.3346	5	89
18.7788	5	90
18.8818	5	91
18.899	5	92
18.8823	5	93
18.4924	5	94
18.3716	5	95
18.9326	5	96
19.0033	5	97
18.624	5	98
18.5648	5	99
18.8622	6	1
18.6857	6	2
18.9465	6	3
18.8591	6	4
18.8529	6	5
18.8247	6	6
18.6642	6	7
18.9315	6	8
18.9221	6	9
19.0058	6	10
18.8802	6	11
18.5479	6	12
19.0985	6	13
18.6215	6	14
18.7354	6	15
18.7369	6	16
18.8192	6	17
19.0655	6	18
18.8316	6	19
18.9487	6	20
18.7978	6	21
19.0241	6	22
19.4153	6	23
18.7159	6	24
18.2686	6	25
19.1784	6	26
18.6554	6	27
18.5674	6	28
18.8893	6	29
18.5458	6	30
18.3195	6	31
18.5916	6	32
18.5641	6	33
18.7178	6	34
18.3024	6	35
18.9276	6	36
18.8565	6	37
18.928	6	38
19.2368	6	39
18.8253	6	40
18.6938	6	41
18.3749	6	42
18.892	6	43
19.1149	6	44
18.876	6	45
18.9502	6	46
18.6845	6	47
18.7297	6	48
18.5816	6	49
18.8197	6	50
18.9031	6	51
18.5167	6	52
18.5262	6	53
19.1199	6	54
19.1374	6	55
18.7465	6	56
18.8029	6	57
18.5172	6	58
18.8587	6	59
18.9807	6	60
18.9192	6	61
18.4998	6	62
18.6022	6	63
18.7544	6	64
19	6	65
18.6878	6	66
19.052	6	67
18.725	6	68
18.9404	6	69
18.5241	6	70
18.6013	6	71
18.606	6	72
18.8159	6	73
19.2105	6	74
18.6798	6	75
18.8556	6	76
19.4139	6	77
18.8744	6	78
18.6591	6	79
18.8798	6	80
18.8313	6	81
18.6864	6	82
18.8104	6	83
19.1761	6	84
18.8526	6	85
18.897	6	86
19.0502	6	87
18.5982	6	88
18.5158	6	89
18.8478	6	90
18.6605	6	91
18.555	6	92
18.7311	6	93
19.1611	6	94
18.7641	6	95
18.8099	6	96
18.616	6	97
18.7301	6	98
18.6242	6	99
18.7358	7	1
18.8104	7	2
18.7922	7	3
19.02	7	4
18.6709	7	5
18.8834	7	6
18.7372	7	7
18.6555	7	8
18.9976	7	9
18.8141	7	10
19.1109	7	11
18.505	7	12
18.6457	7	13
18.6274	7	14
18.8166	7	15
18.5859	7	16
18.6333	7	17
18.6603	7	18
19.1455	7	19
18.453	7	20
18.8377	7	21
18.545	7	22
18.5777	7	23
18.6695	7	24
18.4387	7	25
18.9915	7	26
18.8287	7	27
18.6635	7	28
18.7475	7	29
18.9831	7	30
19.0293	7	31
19.0883	7	32
18.9107	7	33
18.8858	7	34
18.8925	7	35
18.8932	7	36
18.6619	7	37
18.9471	7	38
19.0627	7	39
18.4818	7	40
18.5535	7	41
18.7081	7	42
18.5519	7	43
18.4721	7	44
18.7948	7	45
18.8246	7	46
18.7256	7	47
18.6172	7	48
18.9247	7	49
18.9306	7	50
18.8615	7	51
18.6716	7	52
18.652	7	53
18.4652	7	54
18.6147	7	55
18.5551	7	56
18.7695	7	57
18.765	7	58
18.6202	7	59
19.0849	7	60
18.5502	7	61
18.8392	7	62
18.6725	7	63
19.0804	7	64
18.6727	7	65
19.0094	7	66
18.6968	7	67
19.0442	7	68
18.8001	7	69
18.6439	7	70
18.6919	7	71
18.7407	7	72
19.1668	7	73
19.2062	7	74
19.1759	7	75
18.8209	7	76
18.672	7	77
18.5603	7	78
18.6743	7	79
19.0924	7	80
19.0949	7	81
18.7719	7	82
18.9809	7	83
18.7248	7	84
19.0722	7	85
19.1748	7	86
18.8166	7	87
18.6893	7	88
18.79	7	89
18.4229	7	90
18.6993	7	91
18.8416	7	92
18.8903	7	93
18.6942	7	94
18.8071	7	95
18.8217	7	96
18.9653	7	97
18.5257	7	98
19.0831	7	99
18.9294	8	1
19.0701	8	2
18.6328	8	3
18.6203	8	4
18.7835	8	5
18.3517	8	6
18.7541	8	7
18.8145	8	8
18.9179	8	9
18.5604	8	10
18.6897	8	11
18.8603	8	12
18.8327	8	13
18.9428	8	14
18.599	8	15
19.1453	8	16
19.285	8	17
18.7599	8	18
18.6294	8	19
18.6796	8	20
18.4222	8	21
18.7716	8	22
18.7818	8	23
18.4261	8	24
18.9572	8	25
18.492	8	26
18.6189	8	27
18.7507	8	28
18.7864	8	29
18.6426	8	30
18.5205	8	31
18.7172	8	32
18.9912	8	33
18.466	8	34
18.7722	8	35
18.6501	8	36
18.6175	8	37
18.6386	8	38
18.4364	8	39
18.8244	8	40
18.7307	8	41
18.8949	8	42
18.3415	8	43
19.2133	8	44
19.0953	8	45
19.0349	8	46
18.9519	8	47
18.6138	8	48
18.4289	8	49
18.9604	8	50
19.0827	8	51
18.9126	8	52
18.6267	8	53
18.9557	8	54
18.9093	8	55
18.6841	8	56
18.762	8	57
18.9031	8	58
18.6119	8	59
18.8542	8	60
18.9145	8	61
18.6731	8	62
18.517	8	63
18.9878	8	64
18.8753	8	65
18.9391	8	66
18.8225	8	67
18.7113	8	68
18.7906	8	69
18.9266	8	70
19.2882	8	71
18.5033	8	72
19.0096	8	73
18.7093	8	74
18.4635	8	75
19.1133	8	76
18.7184	8	77
18.8226	8	78
18.5304	8	79
18.9427	8	80
18.6464	8	81
18.8739	8	82
18.5601	8	83
19.1739	8	84
18.9749	8	85
18.9032	8	86
19.1648	8	87
18.6967	8	88
18.6638	8	89
18.8816	8	90
18.7835	8	91
18.8021	8	92
18.6732	8	93
18.7941	8	94
18.4139	8	95
18.801	8	96
18.7205	8	97
18.9658	8	98
18.4618	8	99
18.8877	9	1
19.0081	9	2
19.0477	9	3
18.3508	9	4
18.7483	9	5
18.5322	9	6
18.7118	9	7
18.6207	9	8
18.4528	9	9
18.8061	9	10
18.6369	9	11
18.3913	9	12
18.8987	9	13
18.8078	9	14
18.9342	9	15
18.852	9	16
19.2561	9	17
18.6876	9	18
18.9648	9	19
18.7926	9	20
19.3905	9	21
18.6822	9	22
18.6457	9	23
19.1614	9	24
18.672	9	25
18.7879	9	26
18.5396	9	27
18.8829	9	28
18.8383	9	29
18.8389	9	30
18.8432	9	31
19.0388	9	32
18.6739	9	33
18.9851	9	34
18.7391	9	35
19.1311	9	36
18.6246	9	37
19.1849	9	38
18.7575	9	39
18.903	9	40
18.496	9	41
18.9081	9	42
19.0226	9	43
18.7589	9	44
19.0033	9	45
19.1365	9	46
18.9215	9	47
18.9035	9	48
18.917	9	49
18.523	9	50
19.0421	9	51
18.5286	9	52
18.6828	9	53
18.9065	9	54
19.0476	9	55
18.5704	9	56
18.7351	9	57
18.875	9	58
18.4074	9	59
19.4599	9	60
18.6216	9	61
18.7695	9	62
18.8584	9	63
18.5561	9	64
18.7091	9	65
18.8609	9	66
18.5851	9	67
19.0439	9	68
18.458	9	69
18.8255	9	70
18.6632	9	71
18.8949	9	72
18.7656	9	73
18.579	9	74
18.7222	9	75
18.6723	9	76
19.1778	9	77
18.5076	9	78
19.126	9	79
18.8321	9	80
18.7762	9	81
18.7746	9	82
18.8828	9	83
19.2745	9	84
18.7002	9	85
18.698	9	86
19.1311	9	87
18.8005	9	88
19.0021	9	89
18.6328	9	90
18.883	9	91
18.4343	9	92
18.8041	9	93
18.5374	9	94
18.8842	9	95
18.4855	9	96
18.3802	9	97
18.5734	9	98
19.2822	9	99
18.8412	10	1
18.6897	10	2
18.8852	10	3
18.8262	10	4
18.8799	10	5
18.9322	10	6
18.7234	10	7
19.0643	10	8
18.9647	10	9
18.4602	10	10
18.9047	10	11
18.8277	10	12
18.9052	10	13
19.3037	10	14
18.9216	10	15
18.8653	10	16
18.4545	10	17
18.3225	10	18
18.5895	10	19
19.3207	10	20
18.656	10	21
19.0813	10	22
18.8398	10	23
18.5379	10	24
19.1649	10	25
19.007	10	26
18.8871	10	27
19.0343	10	28
19.1778	10	29
18.6468	10	30
18.5282	10	31
18.9813	10	32
18.447	10	33
18.7213	10	34
18.6335	10	35
18.904	10	36
18.8232	10	37
18.8837	10	38
19.3092	10	39
18.6909	10	40
18.763	10	41
19.329	10	42
18.7456	10	43
18.7796	10	44
18.5665	10	45
18.5424	10	46
18.7927	10	47
18.9026	10	48
18.9234	10	49
18.895	10	50
18.9259	10	51
19.1346	10	52
18.558	10	53
18.4431	10	54
18.7872	10	55
18.7281	10	56
18.7573	10	57
18.613	10	58
19.0992	10	59
18.641	10	60
18.5038	10	61
18.5225	10	62
19.3179	10	63
18.7497	10	64
18.6493	10	65
18.4486	10	66
18.3042	10	67
18.8201	10	68
18.5232	10	69
18.6846	10	70
18.537	10	71
18.5373	10	72
18.6904	10	73
19.3007	10	74
19.0852	10	75
18.5378	10	76
18.7974	10	77
18.9086	10	78
18.9747	10	79
19.0479	10	80
18.8161	10	81
18.6621	10	82
18.76	10	83
18.4835	10	84
19.0331	10	85
18.792	10	86
18.9365	10	87
18.8548	10	88
18.6758	10	89
18.8542	10	90
19.0411	10	91
18.7678	10	92
18.8749	10	93
18.7295	10	94
18.9017	10	95
18.8593	10	96
18.7387	10	97
18.6387	10	98
18.5761	10	99
