Monthly AMOC Index (NADW)\Year\Month\Trajectory ID
18.01314	1	10-Dec-1804	6
17.06709	1	20-Dec-1804	6
17.48902	1	30-Dec-1804	6
17.48103	1	10-Jan-1805	6
18.91815	1	20-Jan-1805	6
20.14707	1	30-Jan-1805	6
19.70886	1	10-Feb-1804	7
16.94180	1	20-Feb-1804	7
19.57678	1	30-Feb-1804	7
18.01758	1	10-Mar-1804	7
17.75138	1	20-Mar-1804	7
19.11838	1	30-Mar-1804	7
21.44646	1	10-Apr-1804	7
19.27322	1	20-Apr-1804	7
18.65185	1	30-Apr-1804	7
18.61441	1	10-May-1804	7
20.37994	1	20-May-1804	7
20.56027	1	30-May-1804	7
19.89481	1	10-Jun-1804	7
19.31985	1	20-Jun-1804	7
18.76599	1	30-Jun-1804	7
19.15257	1	10-Jul-1804	7
19.77273	1	20-Jul-1804	7
19.68341	1	30-Jul-1804	7
19.87476	1	10-Aug-1804	7
19.70409	1	20-Aug-1804	7
19.64082	1	30-Aug-1804	7
20.61557	1	10-Sep-1804	7
20.45416	1	20-Sep-1804	7
19.38576	1	30-Sep-1804	7
19.93554	1	10-Oct-1804	7
19.68955	1	20-Oct-1804	7
19.54075	1	30-Oct-1804	7
16.90432	1	10-Nov-1804	7
16.29375	1	20-Nov-1804	7
19.13114	1	30-Nov-1804	7
18.75809	1	10-Dec-1804	7
15.70634	1	20-Dec-1804	7
18.08674	1	30-Dec-1804	7
20.04071	1	10-Jan-1805	7
16.88517	1	20-Jan-1805	7
17.83831	1	30-Jan-1805	7
19.72883	1	10-Feb-1804	8
17.00611	1	20-Feb-1804	8
20.53601	1	30-Feb-1804	8
21.12002	1	10-Mar-1804	8
20.60857	1	20-Mar-1804	8
20.80233	1	30-Mar-1804	8
17.84005	1	10-Apr-1804	8
16.74364	1	20-Apr-1804	8
20.24132	1	30-Apr-1804	8
16.92997	1	10-May-1804	8
19.48469	1	20-May-1804	8
20.21937	1	30-May-1804	8
18.80443	1	10-Jun-1804	8
19.92644	1	20-Jun-1804	8
19.56958	1	30-Jun-1804	8
19.84730	1	10-Jul-1804	8
19.52238	1	20-Jul-1804	8
19.62889	1	30-Jul-1804	8
20.13467	1	10-Aug-1804	8
20.00254	1	20-Aug-1804	8
19.90651	1	30-Aug-1804	8
19.82131	1	10-Sep-1804	8
18.34532	1	20-Sep-1804	8
19.95425	1	30-Sep-1804	8
20.31832	1	10-Oct-1804	8
19.31670	1	20-Oct-1804	8
18.49594	1	30-Oct-1804	8
17.56571	1	10-Nov-1804	8
17.84115	1	20-Nov-1804	8
17.33617	1	30-Nov-1804	8
16.20216	1	10-Dec-1804	8
15.86295	1	20-Dec-1804	8
15.38286	1	30-Dec-1804	8
18.26390	1	10-Jan-1805	8
15.90322	1	20-Jan-1805	8
16.19277	1	30-Jan-1805	8
19.73685	1	10-Feb-1804	9
17.29465	1	20-Feb-1804	9
19.05292	1	30-Feb-1804	9
18.85359	1	10-Mar-1804	9
17.01214	1	20-Mar-1804	9
17.51019	1	30-Mar-1804	9
19.05677	1	10-Apr-1804	9
20.35804	1	20-Apr-1804	9
19.06891	1	30-Apr-1804	9
19.29907	1	10-May-1804	9
19.62471	1	20-May-1804	9
19.99362	1	30-May-1804	9
20.41968	1	10-Jun-1804	9
20.17902	1	20-Jun-1804	9
19.52334	1	30-Jun-1804	9
19.03975	1	10-Jul-1804	9
19.66170	1	20-Jul-1804	9
19.06642	1	30-Jul-1804	9
18.79250	1	10-Aug-1804	9
19.11010	1	20-Aug-1804	9
19.55246	1	30-Aug-1804	9
20.38237	1	10-Sep-1804	9
20.44658	1	20-Sep-1804	9
19.64950	1	30-Sep-1804	9
19.24315	1	10-Oct-1804	9
19.09043	1	20-Oct-1804	9
19.27907	1	30-Oct-1804	9
17.99499	1	10-Nov-1804	9
18.75479	1	20-Nov-1804	9
16.66627	1	30-Nov-1804	9
17.35925	1	10-Dec-1804	9
16.02318	1	20-Dec-1804	9
15.19131	1	30-Dec-1804	9
17.15365	1	10-Jan-1805	9
16.76344	1	20-Jan-1805	9
17.60280	1	30-Jan-1805	9
19.69866	1	10-Feb-1804	10
17.13385	1	20-Feb-1804	10
18.14196	1	30-Feb-1804	10
18.81326	1	10-Mar-1804	10
18.64535	1	20-Mar-1804	10
18.96920	1	30-Mar-1804	10
17.51555	1	10-Apr-1804	10
17.27958	1	20-Apr-1804	10
17.61760	1	30-Apr-1804	10
20.09161	1	10-May-1804	10
20.25633	1	20-May-1804	10
19.51594	1	30-May-1804	10
19.80153	1	10-Jun-1804	10
19.46420	1	20-Jun-1804	10
18.89281	1	30-Jun-1804	10
18.79826	1	10-Jul-1804	10
19.71285	1	20-Jul-1804	10
19.21372	1	30-Jul-1804	10
19.52808	1	10-Aug-1804	10
19.76702	1	20-Aug-1804	10
20.13011	1	30-Aug-1804	10
20.32731	1	10-Sep-1804	10
19.09257	1	20-Sep-1804	10
18.11198	1	30-Sep-1804	10
18.80327	1	10-Oct-1804	10
17.56098	1	20-Oct-1804	10
16.87906	1	30-Oct-1804	10
18.53466	1	10-Nov-1804	10
18.23274	1	20-Nov-1804	10
19.05153	1	30-Nov-1804	10
17.79354	1	10-Dec-1804	10
15.37304	1	20-Dec-1804	10
18.55330	1	30-Dec-1804	10
18.94616	1	10-Jan-1805	10
17.29657	1	20-Jan-1805	10
15.89313	1	30-Jan-1805	10
19.72299	1	10-Feb-1804	11
17.50764	1	20-Feb-1804	11
17.30517	1	30-Feb-1804	11
20.97336	1	10-Mar-1804	11
20.27315	1	20-Mar-1804	11
18.45110	1	30-Mar-1804	11
17.25693	1	10-Apr-1804	11
18.22576	1	20-Apr-1804	11
18.14058	1	30-Apr-1804	11
18.41136	1	10-May-1804	11
18.76418	1	20-May-1804	11
20.55965	1	30-May-1804	11
19.90667	1	10-Jun-1804	11
19.66733	1	20-Jun-1804	11
19.84315	1	30-Jun-1804	11
19.39765	1	10-Jul-1804	11
19.22024	1	20-Jul-1804	11
20.07543	1	30-Jul-1804	11
20.07233	1	10-Aug-1804	11
19.67121	1	20-Aug-1804	11
20.87778	1	30-Aug-1804	11
19.97959	1	10-Sep-1804	11
20.27714	1	20-Sep-1804	11
20.59226	1	30-Sep-1804	11
19.17348	1	10-Oct-1804	11
20.35469	1	20-Oct-1804	11
19.20514	1	30-Oct-1804	11
17.85282	1	10-Nov-1804	11
17.39752	1	20-Nov-1804	11
17.67933	1	30-Nov-1804	11
18.62786	1	10-Dec-1804	11
14.51393	1	20-Dec-1804	11
19.20229	1	30-Dec-1804	11
18.72808	1	10-Jan-1805	11
16.01969	1	20-Jan-1805	11
15.78284	1	30-Jan-1805	11
19.70683	1	10-Feb-1804	12
17.09457	1	20-Feb-1804	12
16.74296	1	30-Feb-1804	12
18.50304	1	10-Mar-1804	12
17.69290	1	20-Mar-1804	12
18.56573	1	30-Mar-1804	12
17.83817	1	10-Apr-1804	12
20.11859	1	20-Apr-1804	12
16.88034	1	30-Apr-1804	12
18.56209	1	10-May-1804	12
19.70609	1	20-May-1804	12
19.29021	1	30-May-1804	12
20.21360	1	10-Jun-1804	12
19.54372	1	20-Jun-1804	12
19.68934	1	30-Jun-1804	12
19.77096	1	10-Jul-1804	12
20.06551	1	20-Jul-1804	12
20.31219	1	30-Jul-1804	12
19.76892	1	10-Aug-1804	12
19.08361	1	20-Aug-1804	12
20.78495	1	30-Aug-1804	12
19.76214	1	10-Sep-1804	12
19.08622	1	20-Sep-1804	12
18.28131	1	30-Sep-1804	12
19.03979	1	10-Oct-1804	12
17.73686	1	20-Oct-1804	12
18.16375	1	30-Oct-1804	12
18.49181	1	10-Nov-1804	12
15.54170	1	20-Nov-1804	12
16.12125	1	30-Nov-1804	12
17.68854	1	10-Dec-1804	12
16.50844	1	20-Dec-1804	12
16.21068	1	30-Dec-1804	12
18.49890	1	10-Jan-1805	12
17.84130	1	20-Jan-1805	12
21.76717	1	30-Jan-1805	12
19.70803	1	10-Feb-1804	13
17.48520	1	20-Feb-1804	13
16.61988	1	30-Feb-1804	13
19.81361	1	10-Mar-1804	13
20.19655	1	20-Mar-1804	13
16.30206	1	30-Mar-1804	13
19.18414	1	10-Apr-1804	13
19.82269	1	20-Apr-1804	13
19.62170	1	30-Apr-1804	13
21.03394	1	10-May-1804	13
19.87810	1	20-May-1804	13
19.89668	1	30-May-1804	13
19.53719	1	10-Jun-1804	13
18.97796	1	20-Jun-1804	13
19.58049	1	30-Jun-1804	13
20.18439	1	10-Jul-1804	13
19.36960	1	20-Jul-1804	13
19.83467	1	30-Jul-1804	13
19.34024	1	10-Aug-1804	13
19.65356	1	20-Aug-1804	13
19.11080	1	30-Aug-1804	13
19.46471	1	10-Sep-1804	13
19.47332	1	20-Sep-1804	13
18.65131	1	30-Sep-1804	13
20.19386	1	10-Oct-1804	13
20.19810	1	20-Oct-1804	13
17.91340	1	30-Oct-1804	13
16.56340	1	10-Nov-1804	13
16.22485	1	20-Nov-1804	13
18.04575	1	30-Nov-1804	13
15.26745	1	10-Dec-1804	13
16.63807	1	20-Dec-1804	13
16.98950	1	30-Dec-1804	13
17.58145	1	10-Jan-1805	13
16.61022	1	20-Jan-1805	13
16.12919	1	30-Jan-1805	13
19.73303	1	10-Feb-1804	14
17.41156	1	20-Feb-1804	14
17.84675	1	30-Feb-1804	14
19.65346	1	10-Mar-1804	14
19.34073	1	20-Mar-1804	14
20.32903	1	30-Mar-1804	14
17.96501	1	10-Apr-1804	14
16.75316	1	20-Apr-1804	14
17.85424	1	30-Apr-1804	14
19.61580	1	10-May-1804	14
18.84606	1	20-May-1804	14
20.64993	1	30-May-1804	14
19.72726	1	10-Jun-1804	14
19.81903	1	20-Jun-1804	14
18.73758	1	30-Jun-1804	14
18.70990	1	10-Jul-1804	14
19.09864	1	20-Jul-1804	14
19.33862	1	30-Jul-1804	14
19.40046	1	10-Aug-1804	14
20.42625	1	20-Aug-1804	14
19.65621	1	30-Aug-1804	14
19.06577	1	10-Sep-1804	14
18.35172	1	20-Sep-1804	14
19.48921	1	30-Sep-1804	14
19.83653	1	10-Oct-1804	14
19.15656	1	20-Oct-1804	14
18.07032	1	30-Oct-1804	14
18.29217	1	10-Nov-1804	14
18.69895	1	20-Nov-1804	14
18.35914	1	30-Nov-1804	14
16.44284	1	10-Dec-1804	14
17.36553	1	20-Dec-1804	14
18.94801	1	30-Dec-1804	14
19.52764	1	10-Jan-1805	14
16.90009	1	20-Jan-1805	14
17.85854	1	30-Jan-1805	14
19.70738	1	10-Feb-1804	15
17.18802	1	20-Feb-1804	15
16.65484	1	30-Feb-1804	15
18.49400	1	10-Mar-1804	15
17.80492	1	20-Mar-1804	15
20.37422	1	30-Mar-1804	15
18.14705	1	10-Apr-1804	15
19.78164	1	20-Apr-1804	15
18.45356	1	30-Apr-1804	15
19.08538	1	10-May-1804	15
19.82061	1	20-May-1804	15
20.61733	1	30-May-1804	15
20.07401	1	10-Jun-1804	15
19.98981	1	20-Jun-1804	15
19.65369	1	30-Jun-1804	15
19.54375	1	10-Jul-1804	15
19.28347	1	20-Jul-1804	15
19.96849	1	30-Jul-1804	15
19.39137	1	10-Aug-1804	15
19.81248	1	20-Aug-1804	15
19.73049	1	30-Aug-1804	15
19.43849	1	10-Sep-1804	15
20.64828	1	20-Sep-1804	15
19.11215	1	30-Sep-1804	15
20.07308	1	10-Oct-1804	15
18.86538	1	20-Oct-1804	15
18.62784	1	30-Oct-1804	15
16.87890	1	10-Nov-1804	15
18.09671	1	20-Nov-1804	15
20.31700	1	30-Nov-1804	15
17.18203	1	10-Dec-1804	15
16.59014	1	20-Dec-1804	15
18.74269	1	30-Dec-1804	15
18.49289	1	10-Jan-1805	15
19.85472	1	20-Jan-1805	15
15.21692	1	30-Jan-1805	15
19.71964	1	10-Feb-1804	16
17.07445	1	20-Feb-1804	16
20.10295	1	30-Feb-1804	16
21.20456	1	10-Mar-1804	16
20.10780	1	20-Mar-1804	16
19.02193	1	30-Mar-1804	16
17.59028	1	10-Apr-1804	16
19.73885	1	20-Apr-1804	16
18.95426	1	30-Apr-1804	16
20.36139	1	10-May-1804	16
18.90026	1	20-May-1804	16
19.60657	1	30-May-1804	16
20.27592	1	10-Jun-1804	16
19.61292	1	20-Jun-1804	16
20.32291	1	30-Jun-1804	16
19.72896	1	10-Jul-1804	16
19.88100	1	20-Jul-1804	16
19.97652	1	30-Jul-1804	16
19.20558	1	10-Aug-1804	16
19.90785	1	20-Aug-1804	16
20.20382	1	30-Aug-1804	16
19.54711	1	10-Sep-1804	16
19.04002	1	20-Sep-1804	16
19.43071	1	30-Sep-1804	16
19.41954	1	10-Oct-1804	16
16.23632	1	20-Oct-1804	16
15.93819	1	30-Oct-1804	16
16.82539	1	10-Nov-1804	16
15.96399	1	20-Nov-1804	16
16.85345	1	30-Nov-1804	16
16.97726	1	10-Dec-1804	16
16.60149	1	20-Dec-1804	16
15.06644	1	30-Dec-1804	16
14.58276	1	10-Jan-1805	16
17.22345	1	20-Jan-1805	16
17.94246	1	30-Jan-1805	16
19.73419	1	10-Feb-1804	17
17.13762	1	20-Feb-1804	17
18.82794	1	30-Feb-1804	17
19.76491	1	10-Mar-1804	17
19.88646	1	20-Mar-1804	17
17.07760	1	30-Mar-1804	17
17.30771	1	10-Apr-1804	17
18.41110	1	20-Apr-1804	17
19.72665	1	30-Apr-1804	17
18.43432	1	10-May-1804	17
20.58485	1	20-May-1804	17
